"","SWE","DNK","FRATNP","GBRTENW","NOR","FIN","ITA","GBRSCO","NLD"
"1926",0.283653950589735,0.285112940787376,0.330822511699076,0.294061042556583,0.288757208957603,0.336252970911699,0.363989588524068,0.312250059372012,0.275436350876634
"1927",0.291166268680962,0.286845773326836,0.32468724525666,0.297907329467186,0.292214677387914,0.353222070549058,0.363027668047433,0.318432653898635,0.274110373619233
"1928",0.289669290192926,0.284947246012862,0.327968513022508,0.292165470160772,0.288059150321543,0.339187508504823,0.356307428762058,0.317594287170418,0.267310628247588
"1929",0.285525496468133,0.277932696997913,0.32487664358645,0.300110313051854,0.29168594981538,0.348333635832397,0.352164405763365,0.313037226569273,0.267798964119441
"1930",0.277711057274022,0.280333588665506,0.314475492417287,0.283195924426152,0.281093361627355,0.330420729428526,0.344235884992876,0.307963431470635,0.260159170666456
"1931",0.27227180022325,0.276614381948653,0.306953535480785,0.285315660341253,0.274118442130442,0.321782257008452,0.339462871615372,0.305130006633711,0.251112183320045
"1932",0.264885712028781,0.264737573596121,0.303205806225559,0.275297715407477,0.266788834662913,0.316388897074926,0.333114703425622,0.303209813139371,0.243123995385578
"1933",0.254097709182099,0.257094033796296,0.293536228225309,0.270308499814815,0.259768700401235,0.31052810662037,0.32168710029321,0.289455786234568,0.233662897916667
"1934",0.252515507327586,0.252783938269704,0.293269273399015,0.270263549876847,0.253465628848522,0.312066601139163,0.319347400477217,0.292927749538177,0.234632645135468
"1935",0.247864635769349,0.261007508171446,0.287413100678384,0.261966845513413,0.251295408140611,0.299040860345359,0.318939456645082,0.280798859466543,0.228011257971014
"1936",0.249292933436533,0.25441282755418,0.287507717337461,0.262226293498452,0.252709935541796,0.29870622249226,0.315057981888545,0.287070612863777,0.228443973065016
"1937",0.248819358458443,0.251200687509673,0.287811836403034,0.259345240674818,0.25144920012382,0.301252869524841,0.326158915616778,0.282407783408141,0.221932758737038
"1938",0.240365784864205,0.241555787686909,0.281830166615807,0.251421356881294,0.239977533323161,0.295033514296613,0.315008101129081,0.272452607567897,0.221054790326518
"1939",0.22518492994878,0.23005464899066,0.270974334799639,0.237639649924676,0.229764534829768,0.305511957667972,0.299528588852064,0.259260270442905,0.209983587827659
"1940",0.220088606922385,0.2165814459095,0.323429050734192,0.258876629637399,0.24362069109979,0.337566939017081,0.298857909769254,0.274698052142643,0.224096254000599
"1941",0.218859396207257,0.223767828579961,0.280193326026579,0.2620580808571,0.247361270061221,0.339496968344035,0.314680668568016,0.288611832432432,0.221772908317157
"1942",0.208705040965777,0.215568101218097,0.273803611948956,0.250649540313225,0.247519317676914,0.297495173085847,0.319393249695476,0.266525880510441,0.218934914733179
"1943",0.211769777438137,0.214853597379913,0.310042211004367,0.253376111644833,0.248818603347889,0.292829104483261,0.336856398413391,0.266030324483261,0.236178147685589
"1944",0.217085785661548,0.224907929090372,0.3338200748671,0.260765548287064,0.254232732427643,0.340727459509746,0.320590415002953,0.266160883402245,0.260590158800945
"1945",0.209085226620811,0.228409527030587,0.308878364144592,0.265735659593151,0.234332607990634,0.290748532796722,0.313175969779014,0.24706189108737,0.289409035709059
"1946",0.192286971126457,0.20973323507409,0.257576385484103,0.214268270033089,0.216315348726802,0.261146632671558,0.288013659531003,0.239567353013955,0.223280670119407
"1947",0.186967732642487,0.199759485233161,0.244804376655153,0.209258041162925,0.205934883059873,0.255208210636154,0.267766152489925,0.234852183448474,0.199528780944157
"1948",0.181297880022621,0.196194609840238,0.227873870238937,0.199565193015693,0.19586204476177,0.240074693849852,0.246370563551534,0.21732204083133,0.189050477378764
"1949",0.177377229995763,0.187851205846632,0.221925027256037,0.191207176316904,0.18629281898037,0.230982823937297,0.238651611354328,0.209076532212964,0.179682502782093
"1950",0.171160242535845,0.178532223081248,0.214802957913972,0.185380849479899,0.182352372223784,0.214322529800394,0.227647578366601,0.19958068625246,0.175389686674164
"1951",0.169698343189462,0.178077254288117,0.209564591984305,0.180784636715247,0.182190273570628,0.200424861266816,0.222310179147982,0.193343367362668,0.174876196860987
"1952",0.167452575668151,0.176740253034521,0.204902587138085,0.179285442010022,0.177728729983296,0.19368903048441,0.216008371241648,0.190024582321826,0.171146752783964
"1953",0.166513875761368,0.172873812988458,0.197133481657628,0.177238853066333,0.172387566402448,0.190515541927409,0.20908605270477,0.187908145529134,0.172441407815325
"1954",0.162574330062198,0.170470218217001,0.197970117733241,0.173540473324119,0.169116278369039,0.186589708707671,0.205803004920525,0.183120452660677,0.167076926330339
"1955",0.162784286954126,0.17022031292189,0.19374977787574,0.170698685535198,0.168129452844744,0.18392204041879,0.201788114340818,0.18056018721587,0.163911695770767
"1956",0.16115302122213,0.168668929094412,0.189130698678778,0.168765207184145,0.166409588604459,0.181868192815855,0.193783799862373,0.176350513900358,0.160205156275805
"1957",0.160504186646434,0.167063225686302,0.190298962229273,0.172825534694441,0.166917678493585,0.185063531052559,0.200864314222651,0.179955518775003,0.162130857939026
"1958",0.156466656760082,0.162811267122351,0.183751773069036,0.16736724254272,0.16383441138756,0.175757285987696,0.196496983595352,0.175555915844156,0.159466914832536
