"1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "2016" "2017" "2018"
"11" NA NA NA NA NA NA NA NA NA NA NA -4.28800300822374e-10 -9.59149010215654e-10 -1.50889599426218e-09 -2.74879970174613e-09 -4.58716906126533e-09 -7.99989026412096e-09 -1.67270342160686e-08 -2.17929444490395e-08 -2.36479718584981e-08 -3.74748878734232e-08 -5.67118150357482e-08 -5.00048095014582e-08 -1.980492360526e-07 -1.65740556085092e-07 -2.42809425468615e-07 -1.93786516389238e-07 -2.35582438237736e-07 -3.73780385795608e-07 -4.04663907535574e-07 -7.58543614254314e-07 -6.20855042154922e-07 -2.72519320707043e-07 -2.37738504355045e-07 -3.21373081771381e-07 -8.12616870585203e-07 -1.71845114957381e-07 2.98345115723464e-07 6.26645506901502e-07 6.57867528813805e-07 7.8395262051445e-07 1.07879978124281e-06 2.70582405981212e-07 7.6348719146857e-07 1.00918889986423e-06 7.85916901377415e-07 7.72254506120618e-07 8.29752168987619e-07 1.16212274949012e-06 1.40199261443319e-06 8.53117251467528e-07 9.56293957701804e-07 1.03068426633712e-06 7.18681463104942e-07 6.51056739409128e-07 9.51357310999268e-07 9.04266217169325e-07 2.80995991960853e-07 -1.03166296061552e-08 3.27117345932937e-07 7.78459741571091e-07 9.82979754621249e-07 -2.36690268717865e-07 -8.95906031930793e-07 -2.67693043537465e-07 1.05290316733397e-06 -1.08347969013378e-07 -8.55148392653327e-08 6.31861671096523e-07 5.89629891148413e-07 1.01302042587736e-07 -3.83548391061361e-07 5.42688724763929e-07 -2.6015244583566e-08 1.05112564596777e-07 5.95682108694984e-07 1.46743508816494e-07 -4.17560828566699e-07 -2.16930639215795e-07 2.31755116153476e-07 -7.26351863600261e-07 -2.89471703551758e-07 -3.59698452509494e-07 1.94578924514466e-07 1.53574985548022e-07 2.52518719004446e-07 1.26581225945444e-07 6.21238765693977e-07 1.41587401511489e-07 4.25701174588955e-08 3.98597417253232e-07 -6.99269947751491e-07 -8.58209862897308e-08 -2.14997680561546e-07 2.15489927027357e-07 -2.16327198279687e-07 2.02340476221363e-07 -3.7663587511283e-07 -8.70734571001286e-07 1.89000930905792e-07 1.45589092032106e-08 1.60298268783721e-07 -2.48093044649678e-07 1.16898483101813e-07 -5.85006877384942e-08 2.92955844305443e-08 -4.39641676369673e-07 -2.93280739555035e-08 3.0800538242115e-07 9.54146369261388e-07 -1.02786197789251e-07
"12" NA NA NA NA NA NA NA NA NA NA NA NA -2.85721071802136e-10 -5.6590392094602e-10 -1.01303476718329e-09 -1.99977184811573e-09 -4.18098877741357e-09 -5.63223737093388e-09 -1.20895781996477e-08 -1.59947272510008e-08 -2.04295039912816e-08 -3.30493971772983e-08 -6.10491888292097e-08 -7.15002726331404e-08 -1.60086748343669e-07 -1.50649176036688e-07 -2.45016944164234e-07 -2.94737813155699e-07 -3.00767246136369e-07 -4.41341999876665e-07 -4.44104959307356e-07 -5.52797583361353e-07 -3.65925766687702e-07 -3.78999830144555e-07 -4.43350100104434e-07 -1.20738573503032e-06 -6.65561918813951e-07 -1.98769306916646e-07 2.10433369146612e-07 4.77086678024596e-07 4.18554047851294e-07 5.90748818224407e-07 6.21483882232154e-07 6.9003866946804e-07 5.7786646692759e-07 6.821555295633e-07 9.6749778401295e-07 9.33681730097558e-07 7.30128815823461e-07 1.1994523930331e-06 7.38461050031614e-07 1.06080147779797e-06 1.01152133930027e-06 1.63742630150676e-06 3.89637645023533e-07 1.42865484442645e-06 6.5933042373012e-07 2.62516310869931e-07 1.02360391379674e-06 6.19012333100133e-07 2.6379557460654e-07 2.27037750016867e-07 4.97007886179901e-07 2.93040989279847e-07 4.59417207679391e-07 6.75067447247768e-07 -8.28110568174001e-08 -4.81537993785031e-08 5.00887717996834e-07 9.04459870512686e-07 4.26571252154506e-07 3.79884072712611e-07 1.15067334369168e-06 -4.26403278352971e-07 -1.17069595836905e-07 5.1243870283213e-07 2.64743890560082e-07 -4.66933226084265e-07 -1.34695005510332e-07 1.89799268468516e-07 -1.36326442468082e-07 1.78164290626226e-07 -5.65169079425054e-07 4.1503244753438e-07 2.3627819617511e-07 4.04886975988172e-07 -3.92803757492954e-07 4.07879806429978e-07 4.51812044721667e-07 1.03364733271272e-06 2.97999483797606e-07 3.70129595250734e-07 1.2843860103251e-07 6.43679121878349e-07 -1.28997002371567e-07 -2.44226243062418e-07 -3.4612177950144e-07 -3.03513285504486e-07 -5.07007663588799e-07 -4.20870203160506e-07 8.7233333861958e-08 5.38691215704046e-07 4.95475398654133e-07 2.77294473147172e-07 -3.36083816568356e-07 -4.38757376680643e-08 -2.05076023773731e-07 -3.51721357427781e-07 4.69247458431687e-07 2.78670249279078e-07 1.76147857924858e-07
"13" NA NA NA NA NA NA NA NA NA NA NA NA NA -2.71867847678742e-10 -4.89871629372196e-10 -6.8127606334123e-10 -1.58949538253683e-09 -3.83129668268811e-09 -7.42915207130324e-09 -1.26033484620924e-08 -1.1358440812903e-08 -1.88994852406976e-08 -4.22620830137221e-08 -5.46144052898656e-08 -1.22615633771361e-07 -1.21284465498528e-07 -2.27620193873901e-07 -3.25689361396764e-07 -2.30136491197186e-07 -4.81021190448794e-07 -4.97426991291627e-07 -3.93262832035224e-07 -1.63920248597016e-07 -1.60467254164964e-07 -7.15481062549261e-07 -1.62082182994516e-06 -1.15663243231701e-06 -5.94738550588336e-07 -1.22942928879044e-07 1.92944444185605e-07 3.27600761282354e-07 3.57293566038974e-07 4.03466944395858e-07 5.85465532346174e-07 7.35516928779267e-07 3.92346653402265e-07 6.13502728341597e-07 9.35717349478948e-07 1.26173058519197e-06 9.68026146422329e-07 1.31745690104546e-06 1.28549958752777e-06 1.3204314890658e-06 1.35135979764667e-06 9.14253064615567e-07 9.09146330968502e-07 1.45580691697511e-06 7.72360542314332e-07 1.05982046295916e-06 1.2143213447835e-06 8.15021646616287e-07 -2.11037823341642e-07 1.05954090544313e-06 3.31340869991203e-07 1.80330368998449e-07 7.4655363074827e-07 5.70308640951422e-07 3.90416247261771e-07 1.0353473344632e-06 6.23030264934599e-07 8.67253757974584e-08 5.52005639573028e-07 1.4182246255573e-06 -8.9493464999757e-08 6.20219503491559e-07 1.10568787878296e-06 -2.62779400239666e-07 -1.32375198996781e-08 -4.13550223191117e-07 6.33045682471578e-07 4.06741758884888e-08 2.86291591281018e-07 3.01518579604032e-07 6.89227306477358e-08 -8.30086144265607e-08 1.94589653793042e-07 -3.62997184533143e-07 2.94618482110653e-07 1.40650817631593e-07 2.68259608832144e-07 9.91179125997554e-08 1.13523042133412e-07 3.55907555232848e-07 -6.85011778731037e-07 1.00128718094616e-07 -4.01344667916304e-07 -3.01695171747718e-07 6.34579865141371e-07 3.32422139967536e-07 -1.5934996179523e-07 7.25656116862261e-08 6.1065868836585e-07 4.36778768014845e-08 3.49755612152891e-07 2.48107277306397e-07 -2.48410439343538e-07 -5.11879841263996e-07 2.05076254908287e-07 1.46550732105233e-08 -1.46645837834081e-08 2.3467263816912e-07
"14" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.91836407870127e-10 -2.76872705318176e-10 -6.51404805096512e-10 -1.1067376459728e-09 -3.61962303185859e-09 -3.23509878608075e-09 -7.23792492607345e-09 -2.13286301120608e-09 -1.91301698926338e-08 -1.42501145466989e-08 -5.99140620449745e-08 -9.04848383442847e-08 -1.16747033457321e-07 -2.09784800503376e-07 -2.25018075269978e-07 -3.61122500375233e-07 -4.279414761027e-07 -3.32853731882521e-07 -2.01581705036591e-07 -2.29501458864911e-07 -5.31007956411367e-07 -1.9192817391489e-06 -1.25916421567229e-06 -1.08697529603574e-06 -3.33181427961127e-07 -8.00411468493412e-08 1.01753920303538e-07 2.50033179285958e-07 2.45830656331325e-07 4.0150088506663e-07 6.16218487070608e-07 5.89613841237013e-07 8.84509521556498e-07 8.19368858623326e-07 1.01286375656096e-06 8.37819467164325e-07 1.08410525745395e-06 1.38580801098409e-06 1.63426015939439e-06 1.43912113936828e-06 7.27048594342805e-07 7.81271830174735e-07 5.10855932847609e-07 8.68053340818964e-07 5.4630500573305e-07 4.4727968427638e-07 9.33340945072358e-07 5.57142030760405e-07 1.79393398383465e-06 1.17858133964754e-06 5.30172680729413e-07 1.30747725304858e-06 1.01075103241255e-06 1.74588040482981e-07 1.00560571419939e-06 8.54791041560166e-07 3.66512376615002e-07 1.41247136738187e-06 1.45535820912646e-06 9.75050514231968e-07 4.34714903713163e-07 2.97199568205508e-07 8.19538063231984e-07 NA 7.01615265066846e-07 -2.40145106342182e-07 1.07757328185465e-07 -4.33868606861121e-07 -3.54474264621651e-07 8.36060348882728e-07 -3.30853098501338e-07 1.00999650906597e-06 -8.33979808406715e-08 5.44525748394364e-07 2.66572942761445e-07 -4.07899520604715e-07 8.33064737526534e-07 2.83200329118105e-07 4.11536503389098e-07 1.56603482986961e-07 3.996031122111e-07 -7.15219741778683e-07 -2.86676770572258e-07 7.18349710826516e-08 -6.0574350221887e-07 2.45714024293964e-07 1.30381395235801e-07 -2.75749946654358e-07 -1.30853271024245e-07 -1.74714449810431e-07 1.1658572635076e-07 -3.79464538430296e-07 -1.31514344137162e-07 -1.46257754268797e-07 6.88509086660405e-07 -1.02589469030967e-07 -2.05303736858231e-07
"15" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -2.21128559907413e-10 -3.58498744579272e-10 -5.43638550842829e-10 -2.12926518083911e-09 -2.08278672086948e-09 -5.64820629156415e-09 -1.46405634837699e-09 -8.30075790048124e-09 -3.49729564058654e-08 -5.11150626131274e-08 -3.53434711775069e-08 -9.38554124835234e-08 -2.17042035760562e-07 -1.72430255671041e-07 -2.11719048029413e-07 -2.88372410436888e-07 -2.98556013730855e-07 7.27083684648466e-08 -1.4523903733854e-07 -6.39471142746539e-07 -2.26866877930942e-06 -2.14895183063557e-06 -1.33814526637188e-06 -5.24553167860486e-07 -3.15595396593871e-07 -5.96672449643121e-08 8.9538041481152e-08 9.02406631364538e-08 2.45801479697993e-07 2.57228899402939e-07 4.72443063823103e-07 9.08734695340141e-07 9.20251591998711e-07 9.96999070135285e-07 1.15380401670417e-06 1.2566840337791e-06 4.70146713907327e-07 1.32989172310638e-06 1.65484188578702e-06 1.48380186419661e-06 7.19153239001069e-07 2.82601756107503e-07 1.34221418957026e-06 6.60135827279529e-07 6.68816705948205e-07 2.12976164511158e-06 2.98108931805208e-06 1.96049419569355e-06 1.88915054431804e-06 1.58956433547741e-06 1.56859376793106e-06 8.79220720589879e-07 1.09130637659938e-06 8.96293044214125e-07 9.11041402124058e-07 1.89040277040475e-06 1.82053687025618e-06 1.87112268985878e-06 2.03279048174854e-06 1.00047055064112e-06 1.11243461968502e-06 6.33209021341785e-07 7.28527492679931e-07 4.5993388102239e-07 -9.26695073871775e-08 6.27066618658079e-07 4.3107020555877e-07 9.35600932991387e-07 8.18103222166577e-07 2.67294234952697e-06 1.14428490863294e-06 9.27067198716602e-07 1.40405332420268e-06 8.79721118410282e-07 1.38906721552923e-06 9.14331953399961e-07 5.64833443433832e-07 8.49631161953246e-08 7.80543874201456e-07 9.68182470653667e-07 2.42634661043462e-07 8.15404996412639e-07 2.29358279701941e-07 -4.16654669044281e-07 3.31746108125919e-07 6.93819449310018e-07 6.37453714674718e-07 7.25691502445613e-08 5.96135640115736e-07 -4.95028321556568e-07 6.55818830935795e-07 1.03626852716865e-06 9.20627257691709e-07 -3.80278534745093e-07 4.68777443501933e-07 -8.35376861837989e-07
"16" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.30840643874919e-10 -2.25174226486935e-10 -5.55779672284373e-10 -1.32071907577025e-09 -2.68539968040216e-09 -1.21393375906997e-09 -4.63722472920924e-09 -1.4982747320591e-08 -1.59988779446785e-08 -1.5114813067818e-08 -6.48468410358038e-08 -1.505944476482e-07 -1.62610697587717e-07 -7.25492078218481e-08 -5.36926703556539e-07 -5.98825817599291e-07 -2.8874977761606e-07 -1.87616844657401e-07 -6.51720655164834e-07 -2.43388911574938e-06 -1.91691424547558e-06 -1.75180944066156e-06 -8.02352490003599e-07 -4.25298104525518e-07 -2.48954600004514e-07 -5.5081837813109e-08 8.20231726844645e-08 1.63675982559064e-07 3.04164187656109e-07 2.78662288272225e-07 9.2433401271963e-07 7.23384194337151e-07 8.846412296315e-07 1.03340960734555e-06 9.76581999059811e-07 8.98487754877331e-07 9.07184429355112e-07 1.44813930816334e-06 1.36099247190213e-06 2.1740944243509e-06 1.65192445850115e-06 1.79563781131653e-06 1.49834937217264e-06 1.8450050837393e-06 1.00806147111665e-06 2.58717549717069e-06 1.44553701349193e-06 4.1279991926102e-07 1.53047212635149e-06 1.75211033878742e-06 2.54099148791487e-07 9.6955342714089e-07 1.74618881002009e-06 1.08266235636367e-06 1.13596397624538e-06 5.41889937005768e-07 2.56612555024627e-06 9.91422294843725e-07 1.61875473322914e-06 1.54520582464068e-06 1.75195513288373e-06 2.58483345449978e-07 4.2933952230928e-07 2.62833474734547e-07 6.8848251090492e-07 3.86969917970381e-07 1.8996917777736e-06 1.044173602055e-06 2.01815366975e-06 9.32204856932128e-07 1.2408702289024e-06 NA 1.87681868087097e-06 1.36848413548329e-06 7.57756283775723e-07 8.72253656386546e-07 1.14388741442872e-06 1.06218213954956e-06 1.71741191540287e-06 3.41712398876926e-07 3.14018938352145e-07 8.29759838755217e-07 -2.0070173513409e-07 1.52308720503813e-06 1.09623127537983e-06 7.66159185441873e-07 4.34634174040216e-07 6.38646553627331e-07 2.76271079180379e-07 4.65942900915173e-07 7.14130989232231e-07 6.27629750088454e-07 -2.92267220008968e-08 1.46270776060775e-07 -4.83442967963432e-07
"17" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -7.32006955050934e-11 -5.54391726970138e-10 -6.70081407028178e-10 -8.29760385401279e-10 -1.08279235577768e-09 -5.09700615047848e-10 -4.96419456930131e-09 -8.21333449863015e-09 -1.43174050809547e-08 -2.97485024530753e-08 -8.88864356979324e-08 -1.29681872185206e-07 -7.09926141623241e-08 -3.79093654467866e-07 -5.13292138057397e-07 -4.55173215785365e-09 -8.52166361087203e-08 -5.10667808012455e-07 -2.37851503369357e-06 -2.38884515108007e-06 -2.20240351057888e-06 -9.199614769001e-07 -7.23112176942431e-07 -3.41592668512414e-07 -1.66595168910044e-07 -3.71889637001965e-08 9.04160498832463e-08 2.68248066676025e-07 2.19968703293882e-07 4.65727245879677e-07 8.32025688596305e-07 8.41989180183633e-07 6.52828476596645e-07 9.24451431016937e-07 5.58789064089571e-07 1.61043124270732e-06 1.26709321821017e-06 1.19351693163294e-06 2.44206769013655e-06 1.6030264515382e-06 1.51782231778974e-06 7.31679773199878e-07 1.1953168128076e-06 1.68264769073723e-06 2.02600212718951e-06 1.03119925447259e-06 5.82342503469002e-07 1.59994148495046e-06 1.33014476474957e-06 5.94922100138895e-07 1.34802618925733e-06 1.0599359334118e-06 1.67757726228512e-06 1.60682556940572e-06 3.45604737504723e-06 3.32455419604916e-06 2.73771500126918e-06 1.27667806625043e-06 2.12117188025385e-06 1.43147079004202e-06 2.13602056065021e-06 7.75609369702002e-07 7.15727239794517e-07 1.36704081730998e-06 2.4897985263922e-06 2.21566372300697e-06 3.05898972878527e-06 2.78061566900967e-06 2.18215743184869e-06 2.87928823954064e-06 1.9306495332716e-06 7.05836516040614e-07 9.45466611571022e-07 9.9165210920571e-07 4.91142310515835e-07 9.84828073813393e-08 1.53949683680266e-06 1.61469323954611e-06 1.27754949147407e-07 -5.41116078042747e-07 -3.14045067964508e-07 3.00462923374933e-07 8.4595385510533e-07 -8.62209217772358e-08 1.22621335855999e-06 7.95132155589906e-07 1.1736340992663e-06 -2.46761461708545e-07 -4.07156470136338e-07 -5.67903234327538e-07 1.60325498099745e-07 2.18946555025079e-07 7.3077130929855e-08 -2.92555149217222e-07
"18" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.57249435694951e-10 -1.74393929852634e-10 -6.42297284803028e-10 -1.00355279641917e-09 -1.22160753734946e-10 -2.51932999462134e-09 -1.17246732739273e-08 -1.35525307920492e-08 -3.33930879475863e-08 -4.72156886227593e-08 -2.47806080100332e-08 -3.10247157686572e-08 -1.85813233855026e-07 -3.19922736635725e-07 1.65977600788403e-07 1.06548031245102e-07 -2.1704946633061e-07 -1.60260964909842e-06 -1.65159494586176e-06 -1.80060231276535e-06 -1.11044731247734e-06 -7.92231635404761e-07 -4.11067682865029e-07 -2.1994658032376e-07 -1.1996330294417e-07 -4.93632904691177e-08 8.10342937890285e-08 8.86063260263636e-08 3.21804630207256e-07 4.50191304152137e-07 6.00936721509293e-07 7.53941708495076e-07 9.81067178787431e-07 9.40664766621579e-07 7.63276465740037e-07 7.4221040431699e-07 1.4220728498382e-06 2.16989689841296e-06 1.3476368454779e-06 1.24687175455385e-06 2.13471979051971e-07 8.81423851850638e-07 3.55172909097257e-07 9.04723805178476e-08 1.96979319563861e-06 9.82726613710239e-07 4.01693574653139e-08 4.54257701412719e-07 -5.27908496777973e-07 -9.95276754151009e-07 -7.51530230380659e-07 1.91723726977733e-07 -1.08022945440045e-06 5.00789217858233e-07 2.24933201276034e-06 2.12024908724517e-06 2.11473718612909e-06 1.53724045294512e-06 1.70704790278253e-06 1.54576041899723e-06 -2.43053981496821e-07 6.20551082061715e-07 8.06975764794382e-07 2.82660748913977e-06 2.27829936311208e-06 3.04355179860105e-06 2.27768139191009e-06 2.31965483427077e-06 2.79629132812764e-06 -1.37127655439051e-07 1.7101330482272e-06 2.90658529768228e-06 6.53529238711648e-07 -7.26317458801806e-07 -6.73681852983443e-07 -6.61352888606248e-07 -1.55369831514318e-07 8.21583063373432e-07 4.25872675180461e-08 -5.83914135307562e-07 2.56989853023026e-07 -8.58562151970221e-07 -8.60338952857198e-08 -1.52339248396527e-06 -7.64593650073864e-07 -1.12770622762159e-06 -6.80998458305049e-07 4.64520655857337e-07 -1.16338227662549e-07 1.16499526775504e-06 6.99640850462813e-07 5.25526340111604e-07 -1.18386697260664e-06
"19" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -3.06111788694885e-10 -3.7765525429112e-10 -1.08117848007794e-10 -2.05561470623117e-10 -1.61304912482674e-09 -6.82610340474454e-09 -1.34094166465148e-08 -2.27021519777493e-08 -4.45171139951128e-08 -1.95575300260264e-08 -2.57160648498012e-07 8.6652385128394e-09 -1.30072718276808e-07 -3.29372459889621e-07 -2.90680957004685e-06 -5.35590491607119e-06 -1.4313837531546e-05 -5.65922703359145e-06 -2.61870966361544e-06 -1.19050657329534e-06 -8.38918020690249e-07 -2.34205839097501e-07 -1.95596416494026e-07 -6.52143268276006e-08 -1.07882148256411e-07 -3.47418291357648e-09 1.49537105337272e-08 2.71351983105461e-08 2.9739680498797e-07 3.29388380126971e-07 5.23966015131272e-07 6.32339786019176e-07 3.17553431758433e-07 7.9140910740072e-07 1.13610034567502e-06 1.37862546173428e-06 1.86524712697533e-06 1.00744223972826e-06 7.93667422338551e-07 -7.42245712115341e-09 1.00427833765737e-06 7.81787316397886e-07 3.2926709341019e-07 3.3480680480813e-07 -3.11075594533472e-07 -6.52057230793313e-07 -4.82119992983865e-07 -2.34386286439292e-06 -6.12528983257032e-07 -1.52560173385941e-06 -1.91206156596735e-06 -1.22946678350611e-06 -2.24146890824561e-06 -2.79565560534767e-07 4.02569569915578e-07 -5.18080034359047e-07 -2.00500954974925e-06 -1.81013734623647e-06 -1.00437952438304e-06 -2.11608754920045e-06 -7.6764660544848e-08 -1.49985867270441e-06 -1.10656105310747e-06 -8.02076759412462e-07 1.3115621887716e-06 2.1761742389631e-06 5.66085143982598e-07 -3.39187307199507e-07 3.82029731432754e-07 1.16572726355235e-06 -3.44838105514889e-07 -8.99860320785484e-07 -2.78162435710105e-07 -5.0294708894838e-07 -8.70345637629666e-07 -1.04148306996621e-06 -7.06402760591862e-08 -8.21705682926832e-07 -2.5555490418272e-07 -1.03976480569923e-06 -1.0566490361158e-06 -9.30244920815948e-07 -1.50571629516094e-06 -7.18648178549275e-07 -1.48611130820764e-06 -6.36206564624819e-07 -1.36213455734224e-06 -3.193847346733e-07 -3.19966428616314e-07 -1.19420975806805e-06 NA -1.06577424523191e-06
"20" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5.86329457208379e-11 -4.73385636245993e-11 -1.32134761465785e-10 -5.88676329904558e-10 -3.61841059892676e-09 -6.2557475727365e-09 -1.56380677157619e-08 -3.23206468810788e-08 -2.34522226361111e-08 -1.97991554984345e-07 -7.40095429108134e-08 -1.95686304660381e-09 -1.46500544431771e-07 -2.40760247427474e-06 -6.7637266160242e-06 -1.2961795542929e-05 -5.20828620444169e-06 -4.14737317167013e-06 -1.12239368973976e-06 -6.36992884758825e-07 -4.41084380062295e-07 4.11686947116019e-07 1.22580297093333e-07 -1.61599814488267e-07 -4.91029870652859e-08 -2.31858891808212e-09 4.29724920925079e-08 1.49252258482835e-07 1.87383514246853e-07 3.1186207004319e-07 1.07871329216302e-07 -8.20901047554612e-08 7.31461537478717e-07 1.00151979152974e-06 1.7680283842525e-06 2.41930062225282e-06 3.597669042954e-07 1.03216939074946e-06 3.35282117805424e-07 2.67225246555758e-07 -2.37224918750445e-07 3.65970945881422e-07 -1.04848987064754e-06 -1.37549097302403e-06 -8.95564795697079e-07 -4.96314038048173e-07 -1.88823306683517e-06 -1.7552875899024e-06 -2.20712950825541e-06 -1.41754864053933e-06 -2.71919598762715e-06 -2.41394379905946e-06 -1.78170119145837e-06 -9.08542761093867e-07 -1.51548826464454e-06 -2.77119429528683e-07 -1.28363555994271e-06 -1.00431610942919e-06 -2.66147594973898e-06 -2.40771264614636e-06 -2.55888363279166e-06 -2.87079729344164e-06 -1.24976822118983e-06 -1.53858971478626e-06 -6.62365173959012e-08 6.6752893199129e-08 4.58288315255406e-07 -3.66347668132039e-07 4.09269337170448e-08 -6.44614984363079e-07 3.03477501809035e-07 -1.45366606149611e-06 -2.28114527678347e-06 -1.34130271807475e-06 -1.69866713541078e-06 -1.57627215500999e-06 -9.8894650107928e-08 -1.41670405448546e-07 -2.58408676072353e-06 -1.72356263455908e-06 -6.711281788363e-07 -1.45977049689772e-06 -1.29056693938534e-06 -2.25654608936032e-06 -9.0893410471804e-07 -2.09660721463278e-06 -1.65198161745927e-06 -1.17600648964766e-06 -1.2507612556778e-06 -1.32537533989452e-06 -1.70568174118202e-06
"21" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.85805578992671e-11 4.18631296295047e-10 9.41136335530501e-11 -2.87636289786342e-09 -4.01815587747212e-09 -6.31740616763299e-09 -1.19498317630029e-08 -1.08694205719351e-08 -8.5896323068213e-08 -9.05950372914743e-08 -5.4516202760424e-08 3.31938593611802e-07 -5.01356482773829e-07 -6.46783815337615e-06 -1.14969663739251e-05 -3.85786786150089e-06 -4.8622962488809e-06 -9.18483116549296e-07 -7.12885600981372e-07 -2.31132478129004e-07 4.60660677950586e-07 1.66081498942372e-07 5.32413497594808e-08 -1.17800335611151e-07 -1.07934039358937e-07 -5.5102942181362e-08 6.16342553938498e-08 2.16275384018472e-07 3.97871913429548e-07 3.02069615792933e-07 4.725381308468e-07 6.84047373814001e-07 4.99543843193728e-07 7.18797984106123e-07 1.63612737676122e-06 8.13044849612421e-07 5.53366081151863e-08 -4.60094262702548e-07 -1.03300897613678e-06 -1.0093967356406e-06 -1.70781953923171e-06 -1.99592602340148e-06 -1.56834882282519e-06 -5.79100946460076e-07 -2.98785236764465e-06 -2.93828894090686e-06 -1.85810205549641e-06 -2.50887436481495e-06 -1.4150788169992e-06 -2.32611310273245e-06 -1.58068211295048e-06 -1.19567511371044e-06 -1.26448446782779e-07 -1.63072556090549e-06 -6.98551955904958e-07 -1.02402894665288e-06 -1.58932389082711e-07 -5.20770044823426e-07 -1.89585601093056e-06 -2.57253658215995e-06 -1.08760272264641e-06 -1.08629092779311e-06 -1.95299417096728e-07 1.4597520387738e-06 -1.85466464283635e-07 -4.8064502117251e-07 9.30111412986157e-07 -3.39203843513491e-07 2.31913145271045e-07 -3.70332976840082e-07 -5.5183402833392e-08 -3.04620155044955e-07 -1.80827354331892e-06 -1.21550533495329e-06 -9.68669590817317e-07 -1.70301892597757e-06 -9.74822817606524e-07 -2.35180223186193e-06 -1.61870205876713e-06 -2.50710776937557e-06 -8.56760001971546e-08 -2.189670940414e-06 -1.34805223846179e-06 -1.59537168348267e-06 -3.02985898606445e-07 -2.48696768720413e-06 -1.60858342868053e-06 -1.04531873963698e-06 -2.9091340245091e-07 -1.33997064970248e-06
"22" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.03480529700661e-10 -6.03402466881064e-11 -5.52854637070332e-10 -9.59995097304933e-10 -2.29014299191199e-09 -8.55623998041732e-09 6.24636800616862e-10 -1.38884146821949e-08 -5.53641849032616e-08 -1.68610770762134e-08 9.68132304116076e-07 2.69689055226729e-07 -6.31501735928741e-06 -8.80114013543376e-06 -2.83037000145536e-06 -4.63038029960283e-06 -1.09586656064919e-06 -3.01433374802484e-07 -6.34845258029593e-08 1.24232762463428e-06 2.09999319739085e-08 -1.58982327150281e-07 -1.20117970764388e-07 4.3818507627913e-08 -6.36816588350797e-08 -2.32121297599752e-08 5.50781493469099e-08 1.54000261737286e-07 2.37587921142479e-07 6.82007259833473e-08 1.77177282179031e-07 6.87134373664189e-07 4.63815202300655e-07 1.05807811080771e-06 2.04504404383021e-07 -3.83755782054629e-07 -5.75449389028648e-07 -2.36263566863459e-07 -1.29986430993934e-07 3.93412290036754e-07 -9.33067894406947e-07 -1.4139030397875e-07 -8.57875151014098e-07 -1.84585142409821e-06 -1.96989971666672e-06 -2.80256935041023e-06 -8.43580526779797e-07 -3.0974047042498e-07 -2.72443577649384e-06 -5.84284791854683e-07 -1.43695935074517e-06 -1.74831414923027e-06 -1.60913188940182e-06 -5.59115927778464e-07 -7.69603635319971e-07 2.77101383144851e-07 -1.51598712891388e-06 -2.08312104214847e-06 -3.515725059966e-07 2.53473914413327e-07 8.57383448293891e-07 6.72560562034463e-07 9.24421856784985e-07 7.23225118959281e-07 1.85471262625914e-07 1.02807858161358e-06 -9.43600506370101e-07 -6.513188815227e-07 1.60994013521931e-06 7.68135267253944e-07 -1.40721879514361e-06 -1.60621044566212e-06 -3.19912402138578e-07 -6.98533301618509e-08 -7.3006618056537e-07 -1.91402661160744e-06 -1.34216921006403e-06 -2.49360289120149e-06 -1.4198963141504e-06 -1.69500320068572e-06 -1.71346354907453e-06 -2.59038721710236e-06 -9.17780586903727e-07 -1.69596690248464e-06 -1.02437368940111e-06 -2.18351875978795e-06 -1.24630615522259e-06 -9.72779386446132e-07 -2.28369525870353e-06
